Index,Date,Hour,Precip_mm,Global Radiation (Kj/m²),Atm_pressure_mb,Air_temp_C,Dew_Point_Temp_C,Rel_Humidity_percent,Wind_dir_deg,Gust,Wind_Speed,Brazilian_Geopolitical_Regions,State,Station_Name,Station_Code,Latitude,Longitude,Elevation,Precip_mm_diff_1,Global Radiation (Kj/m²)_diff_1,Atm_pressure_mb_diff_1,Air_temp_C_diff_1,Dew_Point_Temp_C_diff_1,Rel_Humidity_percent_diff_1,Gust_diff_1,Wind_Speed_diff_1,Precip_mm_diff_2,Global Radiation (Kj/m²)_diff_2,Atm_pressure_mb_diff_2,Air_temp_C_diff_2,Dew_Point_Temp_C_diff_2,Rel_Humidity_percent_diff_2,Gust_diff_2,Wind_Speed_diff_2,Precip_mm_diff_3,Global Radiation (Kj/m²)_diff_3,Atm_pressure_mb_diff_3,Air_temp_C_diff_3,Dew_Point_Temp_C_diff_3,Rel_Humidity_percent_diff_3,Gust_diff_3,Wind_Speed_diff_3,Precip_mm_diff_4,Global Radiation (Kj/m²)_diff_4,Atm_pressure_mb_diff_4,Air_temp_C_diff_4,Dew_Point_Temp_C_diff_4,Rel_Humidity_percent_diff_4,Gust_diff_4,Wind_Speed_diff_4,Precip_mm_diff_5,Global Radiation (Kj/m²)_diff_5,Atm_pressure_mb_diff_5,Air_temp_C_diff_5,Dew_Point_Temp_C_diff_5,Rel_Humidity_percent_diff_5,Gust_diff_5,Wind_Speed_diff_5,Precip_mm_diff_6,Global Radiation (Kj/m²)_diff_6,Atm_pressure_mb_diff_6,Air_temp_C_diff_6,Dew_Point_Temp_C_diff_6,Rel_Humidity_percent_diff_6,Gust_diff_6,Wind_Speed_diff_6,Precip_mm_diff_7,Global Radiation (Kj/m²)_diff_7,Atm_pressure_mb_diff_7,Air_temp_C_diff_7,Dew_Point_Temp_C_diff_7,Rel_Humidity_percent_diff_7,Gust_diff_7,Wind_Speed_diff_7,Precip_mm_diff_8,Global Radiation (Kj/m²)_diff_8,Atm_pressure_mb_diff_8,Air_temp_C_diff_8,Dew_Point_Temp_C_diff_8,Rel_Humidity_percent_diff_8,Gust_diff_8,Wind_Speed_diff_8
139089,2017-12-24,2017-12-24 09:00:00,0.0,37.0,898.0,19.4,17.2,87.0,285.0,4.6,2.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139090,2017-12-24,2017-12-24 10:00:00,0.0,427.0,898.3,20.8,17.7,82.0,271.0,4.6,1.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,390.0,0.2999999999999545,1.4000000000000021,0.5,-5.0,0.0,-0.40000000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139091,2017-12-24,2017-12-24 11:00:00,0.0,1265.0,898.6,23.8,18.6,73.0,265.0,3.4,1.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,838.0,0.3000000000000682,3.0,0.9000000000000021,-9.0,-1.1999999999999997,-0.5,0.0,1228.0,0.6000000000000227,4.400000000000002,1.4000000000000021,-14.0,-1.1999999999999997,-0.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139092,2017-12-24,2017-12-24 12:00:00,0.0,2329.0,899.0,26.1,18.0,61.0,198.0,2.7,0.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,1064.0,0.39999999999997726,2.3000000000000007,-0.6000000000000014,-12.0,-0.6999999999999997,-0.4,0.0,1902.0,0.7000000000000455,5.300000000000001,0.3000000000000007,-21.0,-1.8999999999999995,-0.9,0.0,2292.0,1.0,6.700000000000003,0.8000000000000007,-26.0,-1.8999999999999995,-1.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139093,2017-12-24,2017-12-24 13:00:00,0.0,2901.0,898.9,26.4,17.3,57.0,149.0,3.2,1.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,572.0,-0.10000000000002274,0.29999999999999716,-0.6999999999999993,-4.0,0.5,0.4,0.0,1636.0,0.2999999999999545,2.599999999999998,-1.3000000000000007,-16.0,-0.19999999999999973,0.0,0.0,2474.0,0.6000000000000227,5.599999999999998,-0.3999999999999986,-25.0,-1.3999999999999995,-0.5,0.0,2864.0,0.8999999999999773,7.0,0.10000000000000142,-30.0,-1.3999999999999995,-0.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139094,2017-12-24,2017-12-24 14:00:00,0.0,3256.0,898.6,27.6,18.8,59.0,116.0,4.5,1.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,355.0,-0.2999999999999545,1.2000000000000028,1.5,2.0,1.2999999999999998,0.0,0.0,927.0,-0.39999999999997726,1.5,0.8000000000000007,-2.0,1.7999999999999998,0.4,0.0,1991.0,0.0,3.8000000000000007,0.1999999999999993,-14.0,1.1,0.0,0.0,2829.0,0.3000000000000682,6.800000000000001,1.1000000000000014,-23.0,-0.09999999999999964,-0.5,0.0,3219.0,0.6000000000000227,8.200000000000003,1.6000000000000014,-28.0,-0.09999999999999964,-0.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
139095,2017-12-24,2017-12-24 15:00:00,0.0,3744.0,897.8,28.3,17.7,53.0,73.0,5.8,2.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,488.0,-0.8000000000000682,0.6999999999999993,-1.1000000000000014,-6.0,1.2999999999999998,1.3,0.0,843.0,-1.1000000000000227,1.9000000000000021,0.3999999999999986,-4.0,2.5999999999999996,1.3,0.0,1415.0,-1.2000000000000455,2.1999999999999993,-0.3000000000000007,-8.0,3.0999999999999996,1.7000000000000002,0.0,2479.0,-0.8000000000000682,4.5,-0.9000000000000021,-20.0,2.4,1.3,0.0,3317.0,-0.5,7.5,0.0,-29.0,1.2000000000000002,0.8,0.0,3707.0,-0.20000000000004547,8.900000000000002,0.5,-34.0,1.2000000000000002,0.3999999999999999,,,,,,,,,,,,,,,,
139096,2017-12-24,2017-12-24 16:00:00,0.0,3065.0,897.1,28.2,17.6,52.0,60.0,5.8,2.0,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-679.0,-0.6999999999999318,-0.10000000000000142,-0.09999999999999787,-1.0,0.0,-0.6000000000000001,0.0,-191.0,-1.5,0.5999999999999979,-1.1999999999999993,-7.0,1.2999999999999998,0.7,0.0,164.0,-1.7999999999999545,1.8000000000000007,0.3000000000000007,-5.0,2.5999999999999996,0.7,0.0,736.0,-1.8999999999999773,2.099999999999998,-0.3999999999999986,-9.0,3.0999999999999996,1.1,0.0,1800.0,-1.5,4.399999999999999,-1.0,-21.0,2.4,0.7,0.0,2638.0,-1.1999999999999318,7.399999999999999,-0.09999999999999787,-30.0,1.2000000000000002,0.19999999999999996,0.0,3028.0,-0.8999999999999773,8.8,0.40000000000000213,-35.0,1.2000000000000002,-0.20000000000000018,,,,,,,,
139097,2017-12-24,2017-12-24 17:00:00,0.0,2525.0,896.3,29.3,17.9,50.0,36.0,5.7,2.0,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-540.0,-0.8000000000000682,1.1000000000000014,0.29999999999999716,-2.0,-0.09999999999999964,0.0,0.0,-1219.0,-1.5,1.0,0.1999999999999993,-3.0,-0.09999999999999964,-0.6000000000000001,0.0,-731.0,-2.300000000000068,1.6999999999999993,-0.9000000000000021,-9.0,1.2000000000000002,0.7,0.0,-376.0,-2.6000000000000227,2.900000000000002,0.5999999999999979,-7.0,2.5,0.7,0.0,196.0,-2.7000000000000455,3.1999999999999993,-0.10000000000000142,-11.0,3.0,1.1,0.0,1260.0,-2.300000000000068,5.5,-0.7000000000000028,-23.0,2.3000000000000003,0.7,0.0,2098.0,-2.0,8.5,0.1999999999999993,-32.0,1.1000000000000005,0.19999999999999996,0.0,2488.0,-1.7000000000000455,9.900000000000002,0.6999999999999993,-37.0,1.1000000000000005,-0.20000000000000018
139098,2017-12-24,2017-12-24 18:00:00,0.0,2757.0,895.4,29.8,15.8,43.0,36.0,5.1,1.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,232.0,-0.8999999999999773,0.5,-2.099999999999998,-7.0,-0.6000000000000005,-0.10000000000000009,0.0,-308.0,-1.7000000000000455,1.6000000000000014,-1.8000000000000007,-9.0,-0.7000000000000002,-0.10000000000000009,0.0,-987.0,-2.3999999999999773,1.5,-1.8999999999999986,-10.0,-0.7000000000000002,-0.7000000000000002,0.0,-499.0,-3.2000000000000455,2.1999999999999993,-3.0,-16.0,0.5999999999999996,0.5999999999999999,0.0,-144.0,-3.5,3.400000000000002,-1.5,-14.0,1.8999999999999995,0.5999999999999999,0.0,428.0,-3.6000000000000227,3.6999999999999993,-2.1999999999999993,-18.0,2.3999999999999995,0.9999999999999999,0.0,1492.0,-3.2000000000000455,6.0,-2.8000000000000007,-30.0,1.6999999999999997,0.5999999999999999,0.0,2330.0,-2.8999999999999773,9.0,-1.8999999999999986,-39.0,0.5,0.09999999999999987
139099,2017-12-24,2017-12-24 19:00:00,0.0,1970.0,894.9,29.2,18.1,51.0,111.0,7.8,3.0,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-787.0,-0.5,-0.6000000000000014,2.3000000000000007,8.0,2.7,1.1,0.0,-555.0,-1.3999999999999773,-0.10000000000000142,0.20000000000000284,1.0,2.0999999999999996,1.0,0.0,-1095.0,-2.2000000000000455,1.0,0.5,-1.0,2.0,1.0,0.0,-1774.0,-2.8999999999999773,0.8999999999999986,0.40000000000000213,-2.0,2.0,0.3999999999999999,0.0,-1286.0,-3.7000000000000455,1.5999999999999979,-0.6999999999999993,-8.0,3.3,1.7,0.0,-931.0,-4.0,2.8000000000000007,0.8000000000000007,-6.0,4.6,1.7,0.0,-359.0,-4.100000000000023,3.099999999999998,0.10000000000000142,-10.0,5.1,2.1,0.0,705.0,-3.7000000000000455,5.399999999999999,-0.5,-22.0,4.4,1.7
139100,2017-12-24,2017-12-24 20:00:00,0.0,1202.0,895.2,24.0,18.0,70.0,286.0,7.6,3.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-768.0,0.3000000000000682,-5.199999999999999,-0.10000000000000142,19.0,-0.20000000000000018,0.3999999999999999,0.0,-1555.0,-0.1999999999999318,-5.800000000000001,2.1999999999999993,27.0,2.5,1.5,0.0,-1323.0,-1.099999999999909,-5.300000000000001,0.10000000000000142,20.0,1.8999999999999995,1.4,0.0,-1863.0,-1.8999999999999773,-4.199999999999999,0.3999999999999986,18.0,1.7999999999999998,1.4,0.0,-2542.0,-2.599999999999909,-4.300000000000001,0.3000000000000007,17.0,1.7999999999999998,0.7999999999999998,0.0,-2054.0,-3.3999999999999773,-3.6000000000000014,-0.8000000000000007,11.0,3.0999999999999996,2.0999999999999996,0.0,-1699.0,-3.699999999999932,-2.3999999999999986,0.6999999999999993,13.0,4.3999999999999995,2.0999999999999996,0.0,-1127.0,-3.7999999999999545,-2.1000000000000014,0.0,9.0,4.8999999999999995,2.5
139101,2017-12-24,2017-12-24 21:00:00,0.0,161.0,895.4,22.0,16.0,69.0,279.0,8.8,2.5,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-1041.0,0.1999999999999318,-2.0,-2.0,-1.0,1.200000000000001,-0.8999999999999999,0.0,-1809.0,0.5,-7.199999999999999,-2.1000000000000014,18.0,1.0000000000000009,-0.5,0.0,-2596.0,0.0,-7.800000000000001,0.1999999999999993,26.0,3.700000000000001,0.6000000000000001,0.0,-2364.0,-0.8999999999999773,-7.300000000000001,-1.8999999999999986,19.0,3.1000000000000005,0.5,0.0,-2904.0,-1.7000000000000455,-6.199999999999999,-1.6000000000000014,17.0,3.000000000000001,0.5,0.0,-3583.0,-2.3999999999999773,-6.300000000000001,-1.6999999999999993,16.0,3.000000000000001,-0.10000000000000009,0.0,-3095.0,-3.2000000000000455,-5.600000000000001,-2.8000000000000007,10.0,4.300000000000001,1.2,0.0,-2740.0,-3.5,-4.399999999999999,-1.3000000000000007,12.0,5.6000000000000005,1.2
139102,2017-12-24,2017-12-24 22:00:00,9.4,49.0,896.2,19.7,17.9,90.0,139.0,12.6,2.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,9.4,-112.0,0.8000000000000682,-2.3000000000000007,1.8999999999999986,21.0,3.799999999999999,-0.10000000000000009,9.4,-1153.0,1.0,-4.300000000000001,-0.10000000000000142,20.0,5.0,-1.0,9.4,-1921.0,1.3000000000000682,-9.5,-0.20000000000000284,39.0,4.8,-0.6000000000000001,9.4,-2708.0,0.8000000000000682,-10.100000000000001,2.099999999999998,47.0,7.5,0.5,9.4,-2476.0,-0.09999999999990905,-9.600000000000001,0.0,40.0,6.8999999999999995,0.3999999999999999,9.4,-3016.0,-0.8999999999999773,-8.5,0.29999999999999716,38.0,6.8,0.3999999999999999,9.4,-3695.0,-1.599999999999909,-8.600000000000001,0.1999999999999993,37.0,6.8,-0.20000000000000018,9.4,-3207.0,-2.3999999999999773,-7.900000000000002,-0.9000000000000021,31.0,8.1,1.0999999999999999
139103,2017-12-24,2017-12-24 23:00:00,0.0,0.0,896.8,20.4,17.6,84.0,194.0,4.6,1.0,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-9.4,-49.0,0.599999999999909,0.6999999999999993,-0.29999999999999716,-6.0,-8.0,-1.4,0.0,-161.0,1.3999999999999773,-1.6000000000000014,1.6000000000000014,15.0,-4.200000000000001,-1.5,0.0,-1202.0,1.599999999999909,-3.6000000000000014,-0.3999999999999986,14.0,-3.0,-2.4,0.0,-1970.0,1.8999999999999773,-8.8,-0.5,33.0,-3.2,-2.0,0.0,-2757.0,1.3999999999999773,-9.400000000000002,1.8000000000000007,41.0,-0.5,-0.8999999999999999,0.0,-2525.0,0.5,-8.900000000000002,-0.29999999999999716,34.0,-1.1000000000000005,-1.0,0.0,-3065.0,-0.3000000000000682,-7.800000000000001,0.0,32.0,-1.2000000000000002,-1.0,0.0,-3744.0,-1.0,-7.900000000000002,-0.09999999999999787,31.0,-1.2000000000000002,-1.6
139113,2017-12-25,2017-12-25 09:00:00,0.0,34.0,896.9,19.7,17.6,88.0,272.0,4.2,1.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139114,2017-12-25,2017-12-25 10:00:00,0.0,518.0,897.4,22.0,18.0,78.0,251.0,3.9,1.7,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,484.0,0.5,2.3000000000000007,0.3999999999999986,-10.0,-0.30000000000000027,-0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139115,2017-12-25,2017-12-25 11:00:00,0.0,1441.0,897.6,24.4,18.6,70.0,242.0,3.0,1.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,923.0,0.20000000000004547,2.3999999999999986,0.6000000000000014,-8.0,-0.8999999999999999,-0.09999999999999987,0.0,1407.0,0.7000000000000455,4.699999999999999,1.0,-18.0,-1.2000000000000002,-0.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139116,2017-12-25,2017-12-25 12:00:00,0.0,2273.0,898.3,25.6,18.8,66.0,237.0,4.3,1.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,832.0,0.6999999999999318,1.2000000000000028,0.1999999999999993,-4.0,1.2999999999999998,0.0,0.0,1755.0,0.8999999999999773,3.6000000000000014,0.8000000000000007,-12.0,0.3999999999999999,-0.09999999999999987,0.0,2239.0,1.3999999999999773,5.900000000000002,1.1999999999999993,-22.0,0.09999999999999964,-0.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139117,2017-12-25,2017-12-25 13:00:00,0.0,2746.0,898.5,26.8,18.4,60.0,181.0,5.5,2.5,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,473.0,0.20000000000004547,1.1999999999999993,-0.40000000000000213,-6.0,1.2000000000000002,0.8999999999999999,0.0,1305.0,0.8999999999999773,2.400000000000002,-0.20000000000000284,-10.0,2.5,0.8999999999999999,0.0,2228.0,1.1000000000000227,4.800000000000001,0.3999999999999986,-18.0,1.6,0.8,0.0,2712.0,1.6000000000000227,7.100000000000001,0.7999999999999972,-28.0,1.2999999999999998,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139118,2017-12-25,2017-12-25 14:00:00,0.0,3318.0,897.9,27.6,18.7,58.0,153.0,4.9,1.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,572.0,-0.6000000000000227,0.8000000000000007,0.3000000000000007,-2.0,-0.5999999999999996,-0.8999999999999999,0.0,1045.0,-0.39999999999997726,2.0,-0.10000000000000142,-8.0,0.6000000000000005,0.0,0.0,1877.0,0.2999999999999545,3.200000000000003,0.09999999999999787,-12.0,1.9000000000000004,0.0,0.0,2800.0,0.5,5.600000000000001,0.6999999999999993,-20.0,1.0000000000000004,-0.09999999999999987,0.0,3284.0,1.0,7.900000000000002,1.0999999999999979,-30.0,0.7000000000000002,-0.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,
139119,2017-12-25,2017-12-25 15:00:00,0.0,4002.0,897.0,28.8,19.3,57.0,123.0,5.2,2.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,684.0,-0.8999999999999773,1.1999999999999993,0.6000000000000014,-1.0,0.2999999999999998,1.1999999999999997,0.0,1256.0,-1.5,2.0,0.9000000000000021,-3.0,-0.2999999999999998,0.2999999999999998,0.0,1729.0,-1.2999999999999545,3.1999999999999993,0.5,-9.0,0.9000000000000004,1.1999999999999997,0.0,2561.0,-0.6000000000000227,4.400000000000002,0.6999999999999993,-13.0,2.2,1.1999999999999997,0.0,3484.0,-0.39999999999997726,6.800000000000001,1.3000000000000007,-21.0,1.3000000000000003,1.0999999999999999,0.0,3968.0,0.10000000000002274,9.100000000000001,1.6999999999999993,-31.0,1.0,0.8999999999999999,,,,,,,,,,,,,,,,
139120,2017-12-25,2017-12-25 16:00:00,0.0,3149.0,896.5,27.9,18.5,57.0,87.0,5.5,2.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-853.0,-0.5,-0.9000000000000021,-0.8000000000000007,0.0,0.2999999999999998,-0.19999999999999973,0.0,-169.0,-1.3999999999999773,0.29999999999999716,-0.1999999999999993,-1.0,0.5999999999999996,1.0,0.0,403.0,-2.0,1.0999999999999979,0.10000000000000142,-3.0,0.0,0.10000000000000009,0.0,876.0,-1.7999999999999545,2.299999999999997,-0.3000000000000007,-9.0,1.2000000000000002,1.0,0.0,1708.0,-1.1000000000000227,3.5,-0.10000000000000142,-13.0,2.5,1.0,0.0,2631.0,-0.8999999999999773,5.899999999999999,0.5,-21.0,1.6,0.9000000000000001,0.0,3115.0,-0.39999999999997726,8.2,0.8999999999999986,-31.0,1.2999999999999998,0.7000000000000002,,,,,,,,
139121,2017-12-25,2017-12-25 17:00:00,0.0,2803.0,895.8,28.9,19.0,55.0,65.0,7.4,3.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-346.0,-0.7000000000000455,1.0,0.5,-2.0,1.9000000000000004,0.6000000000000001,0.0,-1199.0,-1.2000000000000455,0.09999999999999787,-0.3000000000000007,-2.0,2.2,0.40000000000000036,0.0,-515.0,-2.1000000000000227,1.2999999999999972,0.3000000000000007,-3.0,2.5,1.6,0.0,57.0,-2.7000000000000455,2.099999999999998,0.6000000000000014,-5.0,1.9000000000000004,0.7000000000000002,0.0,530.0,-2.5,3.299999999999997,0.1999999999999993,-11.0,3.1000000000000005,1.6,0.0,1362.0,-1.8000000000000682,4.5,0.3999999999999986,-15.0,4.4,1.6,0.0,2285.0,-1.6000000000000227,6.899999999999999,1.0,-23.0,3.5000000000000004,1.5000000000000002,0.0,2769.0,-1.1000000000000227,9.2,1.3999999999999986,-33.0,3.2,1.3000000000000003
139122,2017-12-25,2017-12-25 18:00:00,0.0,2882.0,894.8,28.8,19.9,59.0,316.0,5.5,1.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,79.0,-1.0,-0.09999999999999787,0.8999999999999986,4.0,-1.9000000000000004,-1.8000000000000003,0.0,-267.0,-1.7000000000000455,0.9000000000000021,1.3999999999999986,2.0,0.0,-1.2000000000000002,0.0,-1120.0,-2.2000000000000455,0.0,0.5999999999999979,2.0,0.2999999999999998,-1.4,0.0,-436.0,-3.1000000000000227,1.1999999999999993,1.1999999999999993,1.0,0.5999999999999996,-0.20000000000000018,0.0,136.0,-3.7000000000000455,2.0,1.5,-1.0,0.0,-1.1,0.0,609.0,-3.5,3.1999999999999993,1.0999999999999979,-7.0,1.2000000000000002,-0.20000000000000018,0.0,1441.0,-2.800000000000068,4.400000000000002,1.2999999999999972,-11.0,2.5,-0.20000000000000018,0.0,2364.0,-2.6000000000000227,6.800000000000001,1.8999999999999986,-19.0,1.6,-0.30000000000000004
139123,2017-12-25,2017-12-25 19:00:00,0.0,2271.0,894.2,29.0,19.5,57.0,263.0,4.3,1.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-611.0,-0.599999999999909,0.1999999999999993,-0.3999999999999986,-2.0,-1.2000000000000002,0.20000000000000018,0.0,-532.0,-1.599999999999909,0.10000000000000142,0.5,2.0,-3.1000000000000005,-1.6,0.0,-878.0,-2.2999999999999545,1.1000000000000014,1.0,0.0,-1.2000000000000002,-1.0,0.0,-1731.0,-2.7999999999999545,0.1999999999999993,0.1999999999999993,0.0,-0.9000000000000004,-1.1999999999999997,0.0,-1047.0,-3.699999999999932,1.3999999999999986,0.8000000000000007,-1.0,-0.6000000000000005,0.0,0.0,-475.0,-4.2999999999999545,2.1999999999999993,1.1000000000000014,-3.0,-1.2000000000000002,-0.8999999999999999,0.0,-2.0,-4.099999999999909,3.3999999999999986,0.6999999999999993,-9.0,0.0,0.0,0.0,830.0,-3.3999999999999773,4.600000000000001,0.8999999999999986,-13.0,1.2999999999999998,0.0
139124,2017-12-25,2017-12-25 20:00:00,0.0,1512.0,894.4,25.8,19.0,66.0,272.0,6.5,1.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-759.0,0.1999999999999318,-3.1999999999999993,-0.5,9.0,2.2,0.2999999999999998,0.0,-1370.0,-0.39999999999997726,-3.0,-0.8999999999999986,7.0,1.0,0.5,0.0,-1291.0,-1.3999999999999773,-3.099999999999998,0.0,11.0,-0.9000000000000004,-1.3000000000000003,0.0,-1637.0,-2.1000000000000227,-2.099999999999998,0.5,9.0,1.0,-0.7000000000000002,0.0,-2490.0,-2.6000000000000227,-3.0,-0.3000000000000007,9.0,1.2999999999999998,-0.8999999999999999,0.0,-1806.0,-3.5,-1.8000000000000007,0.3000000000000007,8.0,1.5999999999999996,0.2999999999999998,0.0,-1234.0,-4.100000000000023,-1.0,0.6000000000000014,6.0,1.0,-0.6000000000000001,0.0,-761.0,-3.8999999999999773,0.1999999999999993,0.1999999999999993,0.0,2.2,0.2999999999999998
139125,2017-12-25,2017-12-25 21:00:00,11.6,62.0,896.2,19.2,16.7,86.0,209.0,9.1,4.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,11.6,-1450.0,1.8000000000000682,-6.600000000000001,-2.3000000000000007,20.0,2.5999999999999996,2.5000000000000004,11.6,-2209.0,2.0,-9.8,-2.8000000000000007,29.0,4.8,2.8000000000000003,11.6,-2820.0,1.400000000000091,-9.600000000000001,-3.1999999999999993,27.0,3.5999999999999996,3.0000000000000004,11.6,-2741.0,0.40000000000009095,-9.7,-2.3000000000000007,31.0,1.6999999999999993,1.2000000000000002,11.6,-3087.0,-0.2999999999999545,-8.7,-1.8000000000000007,29.0,3.5999999999999996,1.8000000000000003,11.6,-3940.0,-0.7999999999999545,-9.600000000000001,-2.6000000000000014,29.0,3.8999999999999995,1.6000000000000005,11.6,-3256.0,-1.6999999999999318,-8.400000000000002,-2.0,28.0,4.199999999999999,2.8000000000000003,11.6,-2684.0,-2.2999999999999545,-7.600000000000001,-1.6999999999999993,26.0,3.5999999999999996,1.9000000000000004
139126,2017-12-25,2017-12-25 22:00:00,0.4,6.0,896.0,19.7,18.8,94.0,194.0,9.1,5.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-11.2,-56.0,-0.20000000000004547,0.5,2.1000000000000014,8.0,0.0,0.7999999999999998,0.4,-1506.0,1.6000000000000227,-6.100000000000001,-0.1999999999999993,28.0,2.5999999999999996,3.3000000000000003,0.4,-2265.0,1.7999999999999545,-9.3,-0.6999999999999993,37.0,4.8,3.6,0.4,-2876.0,1.2000000000000455,-9.100000000000001,-1.0999999999999979,35.0,3.5999999999999996,3.8000000000000003,0.4,-2797.0,0.20000000000004547,-9.2,-0.1999999999999993,39.0,1.6999999999999993,2.0,0.4,-3143.0,-0.5,-8.2,0.3000000000000007,37.0,3.5999999999999996,2.6,0.4,-3996.0,-1.0,-9.100000000000001,-0.5,37.0,3.8999999999999995,2.4000000000000004,0.4,-3312.0,-1.8999999999999773,-7.900000000000002,0.10000000000000142,36.0,4.199999999999999,3.6
139137,2017-12-26,2017-12-26 09:00:00,0.0,5.0,898.4,20.3,17.8,85.0,255.0,4.3,1.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139138,2017-12-26,2017-12-26 10:00:00,0.6,292.0,898.7,21.0,19.0,89.0,266.0,4.3,1.7,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.6,287.0,0.3000000000000682,0.6999999999999993,1.1999999999999993,4.0,0.0,-0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139139,2017-12-26,2017-12-26 11:00:00,0.0,1451.0,898.9,23.6,19.4,78.0,241.0,3.6,1.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-0.6,1159.0,0.1999999999999318,2.6000000000000014,0.3999999999999986,-11.0,-0.6999999999999997,0.10000000000000009,0.0,1446.0,0.5,3.3000000000000007,1.5999999999999979,-7.0,-0.6999999999999997,-0.09999999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
